id,text,label,Comments
34902,	新冠疫情的暴发重创世界经济，也对实现可持续发展目标造成负面影响。在应对疫情的同时，如何借“重启”经济的机会建立更具韧性和可持续性的未来，是包括亚太经合组织成员在内各方的共同愿望，也需各方共同努力。,neutral,
34908,期待中国声音,neutral,
34914,　　建设和平稳定的亚太,positive,
34920,	新华社曼谷11月18日电,neutral,
34926,	当前，新冠肺炎疫情反复延宕，世界经济复苏面临各种挑战，单边主义、保护主义上升，全球产业链供应链受到冲击，通货膨胀、粮食、能源安全等问题复杂严峻。,negative,
34932,	第三，坚持绿色低碳发展，建设清洁美丽的亚太。保护生态环境、应对气候变化是全人类面临的共同挑战。我们要加强经济技术合作，加速数字化绿色化协同发展，推进能源资源、产业结构、消费结构转型升级，推动经济社会绿色发展。今年，我们共同制定了生物循环绿色经济曼谷目标，协同推进生态环境保护和经济发展。中方将为落实曼谷目标提供支持。我去年在联合国提出全球发展倡议，在减贫、粮食、能源、卫生等领域加强务实合作，加快落实联合国2030年可持续发展议程，欢迎亚太国家积极参与。,positive,
34938,“森博”漂白木浆产品是国内高端木浆的代表，市场占有率全国第一；,neutral,
34944,亚太森博是世界领先的“浆纸、浆纤一体化”企业、中国最大的商品木浆生产商、山东省最大的侨资企业，具备年产220万吨漂白硫酸盐化学木浆、60万吨高档白卡纸板、2.5万吨莱赛尔纤维能力，是国内最大的商品化学木浆及屋顶型液体包装纸板产品供应企业。企业快速发展的背后，是视产品质量如“生命线”的高瞻远瞩。亚太森博运用精益、六西格玛等质量管理工具，实现了从“一棵树”到“一张纸”的全过程质量管理，确保从原料到产品的质量稳定和可追溯。亚太森博拥有国际上最先进的智能化浆纸生产线，一流的自主研发团队，企业技术中心和研发检测中心通过国家CNAS认证，是国家木浆产品标准的制订者、白卡纸板行业标准的起草者，主导或参与起草国家标准、行业标准11项。,neutral,
34950,作为国家高新技术企业、山东省技术创新示范企业，亚太森博拥有山东省企业技术中心、山东省工业设计中心、山东省博士后创新实践基地等研发平台，还有5位博士、121位硕士带领的自主研发团队，拥有国内外先进的研发、检测仪器，具备从木片到纸浆、纸板、纤维素纤维产品的全过程研发能力。,positive,
34956,从接卸时的喷淋降尘装置，到封闭式皮带运输线，再到各设备之间粗细不一的管道或是传送装置，在整个运输和生产过程中，亚太森博全部采用国际最先进的低耗能、可循环、再利用的生产工艺和技术，创新研究出一系列巧妙的环保举措，将各类废弃物循环利用、变废为宝，真正做到了“吃干榨尽”。,neutral,
34962,前不久，山东省2023年重点建设项目——亚太森博（山东）浆纸有限公司年产50万吨文化用纸生产线正式开机！这是企业总投资101亿元建设高档文化用纸、生活用纸及配套节能环保项目进入商业运营阶段的重要里程碑，也是山东省利用外资、实现制造业高质量发展的重要突破。,positive,
34968,亚太森博（山东）浆纸有限公司董事长 总经理 吴和平：,neutral,
34974,省人大代表、亚太森博（山东）浆纸有限公司污水处理车间主任刘英：,neutral,
34980,日照市生态环境保护服务中心主任范昌伟：,neutral,
34986,新华社北京11月18日电 题：共同打造亚太发展的下一个“黄金三十年”,neutral,
34992,推动亚太合作、促进亚太发展，中国是倡导者，也是行动派。从提出亚太经合组织数字乡村建设、企业数字身份等倡议，到坚持高水平实施《区域全面经济伙伴关系协定》，主动对接《全面与进步跨太平洋伙伴关系协定》和《数字经济伙伴关系协定》高标准经贸规则；从提出亚太经合组织绿色农业、可持续城市、能源低碳转型、海洋污染防治等合作倡议，推动共建清洁美丽的亚太，到支持亚太经合组织开展经济技术合作，共同做大亚太发展蛋糕……中国以科学的理念、扎实的行动为亚太发展赋能，不断为亚太合作带来新动力、新机遇。,positive,
34998,人民网扬州11月23日电 （张玉峰）11月22至23日，亚太经合组织数字能力建设研讨会在江苏省扬州市举办。国家网信办副主任曹淑敏在开幕式上致辞，江苏省委常委、省委宣传部部长张爱军，印度尼西亚经济统筹部副部长穆罕默德·鲁迪·萨拉赫丁，泰国数字经济和社会部副部长纽因·乔奇亚西普，中国香港特区政府创新科技及工业局局长孙东等出席开幕式并致辞。,positive,
35004,本次研讨会以线上线下相结合的方式举行，共举办3场专题讨论。来自文莱、智利、中国香港、马来西亚、墨西哥、秘鲁、菲律宾、新加坡、中国台北等亚太经合组织经济体代表，联合国教科文组织、全球移动通信系统协会、美中贸易全国委员会等相关国际组织和机构，以及中国相关政府部门、智库、企业代表共约180人线上线下参会。,positive,
35010,当地时间11月17日上午，亚太经合组织第三十次领导人非正式会议在美国旧金山莫斯科尼中心举行。国家主席习近平出席会议并发表题为《坚守初心 团结合作 携手共促亚太高质量增长》的重要讲话。,neutral,
35016,	比如美国大肆渲染中国“一带一路”倡议是“新殖民主义”，无疑是以小人之心度君子之腹；攻击中国在吉布提的第一个解放军保障基地威胁地区安全，却罔顾美自身在全球有三百多个海外军事基地的事实。与此同时，美国正在北约内部进行广泛的战略动员，进一步导致对华定位严重偏离事实。,negative,
35022,	（作者：刘典，系北京市习近平新时代中国特色社会主义思想研究中心特约研究员）,neutral,
35028,在此背景下，作为全球增长引擎的亚太，肩负更大的时代责任。,neutral,
35034,在阐述这些主张时，习近平金句频出，以中国智慧凝聚亚太共识，为亚太发展的下一个“黄金三十年”指引方向。,positive,
35040,商务部国际贸易经济合作研究院绿色经贸中心主任许英明认为，随着《区域全面经济伙伴关系协定》的深入实施、中国—东盟自由贸易协定3.0谈判的深入，以及我国自贸试验区和自由贸易港试点对接高标准经贸规则，特别是高标准低碳规则的推进，绿色贸易和绿色投资有望成为亚太地区经贸合作的重要推动力量。,positive,
35046,在讲话中，习近平再次表达了中国态度：中国坚持走和平发展道路，发展的根本目的是让中国人民过上好日子，不是要取代谁。,positive,
35052,如今，中国被视为“拉动亚太及全球增长的关键因素”。新加坡时政评论员翁德生认为，“中国用实实在在的发展成果为面临重重困难的世界经济注入动力，并向世界证明‘脱钩’、遏制打压均不可行，合作共赢才是明智选择。”,positive,
35058,| 执笔：李金磊,neutral,
35064,亚太经合组织主要讨论与全球和区域经济有关的议题，如贸易和投资自由化便利化、区域经济一体化、互联互通、经济结构改革和创新发展、全球多边贸易体系、经济技术合作和能力建设等。该组织的作用已经充分体现在亚太经贸合作实践中。例如，倡议加入亚太经合组织商务旅行卡计划的经济体相互为商务人员提供多边长期签证和快速通关礼遇。这一举措促进了商务合作，便捷了人员往来。,positive,
